0,Content ID,Type,Datetime,Sentiment,Score
4904,27ec2b21-a749-4181-b182-150a174fc277,disgust,25-03-2021,negative,0
4938,27ec2b21-a749-4181-b182-150a174fc277,disgust,17-08-2020,negative,0
4943,8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,02-06-2021,negative,0
4952,8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,05-08-2020,negative,0
4964,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,08-12-2020,negative,0
4976,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,31-05-2021,negative,0
4996,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,26-11-2020,negative,0
5010,1f466010-5c87-4b81-be83-5856481231fb,disgust,24-10-2020,negative,0
5025,1f466010-5c87-4b81-be83-5856481231fb,disgust,10-12-2020,negative,0
5028,1f466010-5c87-4b81-be83-5856481231fb,disgust,15-02-2021,negative,0
5035,1f466010-5c87-4b81-be83-5856481231fb,disgust,04-05-2021,negative,0
5072,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,19-08-2020,negative,0
5073,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,13-10-2020,negative,0
5076,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,09-08-2020,negative,0
5084,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,08-04-2021,negative,0
5085,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,27-11-2020,negative,0
5091,496645a7-64f7-4c56-94f5-a71671cb262e,disgust,01-05-2021,negative,0
5120,d6d4ec49-4210-44de-9f90-c93dfbeed084,disgust,26-01-2021,negative,0
5128,d6d4ec49-4210-44de-9f90-c93dfbeed084,disgust,26-02-2021,negative,0
5152,229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,27-11-2020,negative,0
5157,229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,20-06-2020,negative,0
5231,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,disgust,14-07-2020,negative,0
5247,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,disgust,19-07-2020,negative,0
5284,ff883828-a610-492d-8635-8a777eaad25f,disgust,02-09-2020,negative,0
5311,ff883828-a610-492d-8635-8a777eaad25f,disgust,07-04-2021,negative,0
5361,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,disgust,12-08-2020,negative,0
5367,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,disgust,15-11-2020,negative,0
5380,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,disgust,11-04-2021,negative,0
5398,88d65e30-7ca0-4f32-a020-45c4cb3d9632,disgust,06-11-2020,negative,0
5407,88d65e30-7ca0-4f32-a020-45c4cb3d9632,disgust,07-02-2021,negative,0
5442,05776481-7b58-46d8-abf6-bf4de7831287,disgust,07-03-2021,negative,0
5449,05776481-7b58-46d8-abf6-bf4de7831287,disgust,01-04-2021,negative,0
5450,05776481-7b58-46d8-abf6-bf4de7831287,disgust,01-02-2021,negative,0
5459,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,28-08-2020,negative,0
5460,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,28-02-2021,negative,0
5474,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,08-04-2021,negative,0
5500,8b51c05c-a8a2-4a6c-b031-165fb7bac840,disgust,17-12-2020,negative,0
5537,a429d355-8983-40a4-aa2b-c3f47acd5499,disgust,08-06-2021,negative,0
5541,a429d355-8983-40a4-aa2b-c3f47acd5499,disgust,10-11-2020,negative,0
5550,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,disgust,03-11-2020,negative,0
5577,429632b9-88c0-4163-a7ed-4272a04f7838,disgust,15-04-2021,negative,0
5602,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,17-09-2020,negative,0
5607,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,30-04-2021,negative,0
5608,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,24-02-2021,negative,0
5610,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,20-05-2021,negative,0
5617,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,21-12-2020,negative,0
5671,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,05-06-2021,negative,0
5682,839d117b-c764-4930-99f2-a6e4d1b47790,disgust,05-07-2020,negative,0
5716,839d117b-c764-4930-99f2-a6e4d1b47790,disgust,21-01-2021,negative,0
5723,db672f6f-2f5b-47bd-aed6-bfc22188de4d,disgust,25-08-2020,negative,0
5728,037189e3-18c0-4f6c-a8cc-d6b86d679891,disgust,12-10-2020,negative,0
5757,909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,10-07-2020,negative,0
5768,ceba816b-72ea-4682-8795-8569a46bb1d6,disgust,18-01-2021,negative,0
5775,1987b43d-bcb9-4ab0-8634-ef3623928e94,disgust,27-05-2021,negative,0
5830,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,04-11-2020,negative,0
5862,30c8a141-2c2e-4272-8854-ff5673509652,disgust,03-08-2020,negative,0
5876,d029d393-b80b-4a56-9450-7645ee42da07,disgust,03-05-2021,negative,0
5885,d029d393-b80b-4a56-9450-7645ee42da07,disgust,14-12-2020,negative,0
5886,d029d393-b80b-4a56-9450-7645ee42da07,disgust,01-03-2021,negative,0
5899,4ce7258e-3777-42b4-af6a-dd8898c42cfd,disgust,15-05-2021,negative,0
5921,75747dd7-8dad-4f2f-9209-62765223f3af,disgust,14-12-2020,negative,0
5994,b1c49557-0623-4fb2-8f22-1453286fedad,disgust,26-12-2020,negative,0
5998,b1c49557-0623-4fb2-8f22-1453286fedad,disgust,01-12-2020,negative,0
6009,b1c49557-0623-4fb2-8f22-1453286fedad,disgust,09-04-2021,negative,0
6018,b1c49557-0623-4fb2-8f22-1453286fedad,disgust,23-03-2021,negative,0
6025,96209724-37a8-475b-b80a-03e96a7c33b1,disgust,23-04-2021,negative,0
6042,96209724-37a8-475b-b80a-03e96a7c33b1,disgust,21-10-2020,negative,0
6048,96209724-37a8-475b-b80a-03e96a7c33b1,disgust,24-08-2020,negative,0
6058,96209724-37a8-475b-b80a-03e96a7c33b1,disgust,30-11-2020,negative,0
6075,bb9dcde7-55bb-4fb8-b349-caa58fb08823,disgust,03-03-2021,negative,0
6092,bb9dcde7-55bb-4fb8-b349-caa58fb08823,disgust,10-12-2020,negative,0
6121,a0606e08-1798-44f5-a575-28e82f79dfe3,disgust,25-08-2020,negative,0
6152,baf5959e-204c-4acc-838c-87617e79f448,disgust,30-04-2021,negative,0
6182,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,disgust,14-01-2021,negative,0
6187,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,disgust,23-05-2021,negative,0
6193,a3d563e1-c7a6-4367-9195-cddc36863735,disgust,25-03-2021,negative,0
6240,350e0d40-e036-459c-9cbe-73e003c33cfa,disgust,27-02-2021,negative,0
6255,350e0d40-e036-459c-9cbe-73e003c33cfa,disgust,24-10-2020,negative,0
6287,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,25-01-2021,negative,0
6323,60ca0278-5ed6-4669-939b-e6dc2021c07d,disgust,03-09-2020,negative,0
6341,60ca0278-5ed6-4669-939b-e6dc2021c07d,disgust,10-12-2020,negative,0
6348,13a4d35c-761c-47a3-b25b-5cc5825d04f2,disgust,17-07-2020,negative,0
6372,062cbf2f-fc22-4357-8890-63e7f13fcd37,disgust,22-10-2020,negative,0
6429,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,18-01-2021,negative,0
6440,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,05-01-2021,negative,0
6490,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,23-09-2020,negative,0
6530,7fe36d94-8867-4719-9c62-60b077cf5973,disgust,09-04-2021,negative,0
6538,7fe36d94-8867-4719-9c62-60b077cf5973,disgust,26-11-2020,negative,0
6559,56df8914-9d42-434d-9612-6bb518dd641e,disgust,22-07-2020,negative,0
6579,56df8914-9d42-434d-9612-6bb518dd641e,disgust,03-04-2021,negative,0
6623,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,disgust,25-06-2020,negative,0
6651,cb807d6e-079e-417e-adfc-759df6eddfa2,disgust,02-11-2020,negative,0
6659,227a8c57-e5a0-46a8-999d-fcdea42c0905,disgust,22-05-2021,negative,0
6675,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,12-05-2021,negative,0
6683,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,20-02-2021,negative,0
6696,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,01-11-2020,negative,0
6711,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,disgust,03-08-2020,negative,0
6712,19179d57-4950-4a98-87fa-98f824551a6f,disgust,30-04-2021,negative,0
6720,19179d57-4950-4a98-87fa-98f824551a6f,disgust,18-07-2020,negative,0
6737,19179d57-4950-4a98-87fa-98f824551a6f,disgust,24-03-2021,negative,0
6749,19179d57-4950-4a98-87fa-98f824551a6f,disgust,12-09-2020,negative,0
6788,590873fc-e921-4396-a173-a43451675afc,disgust,10-04-2021,negative,0
6796,590873fc-e921-4396-a173-a43451675afc,disgust,17-01-2021,negative,0
6823,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,04-03-2021,negative,0
6824,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,05-08-2020,negative,0
6862,c7b02507-18a2-4169-91f1-4fc727c8bc03,disgust,30-05-2021,negative,0
6863,c7b02507-18a2-4169-91f1-4fc727c8bc03,disgust,21-02-2021,negative,0
6891,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,15-12-2020,negative,0
6919,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,08-04-2021,negative,0
6954,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,05-07-2020,negative,0
6960,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,14-02-2021,negative,0
6966,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,08-01-2021,negative,0
6970,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,09-10-2020,negative,0
6984,2240bbde-db67-4d73-b885-f0117b4b2080,disgust,24-04-2021,negative,0
7022,8338222c-c31f-40f3-883c-44125f36bae8,disgust,25-06-2020,negative,0
7037,8338222c-c31f-40f3-883c-44125f36bae8,disgust,15-02-2021,negative,0
7038,8338222c-c31f-40f3-883c-44125f36bae8,disgust,01-05-2021,negative,0
7044,8338222c-c31f-40f3-883c-44125f36bae8,disgust,21-11-2020,negative,0
7046,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,27-08-2020,negative,0
7059,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,10-04-2021,negative,0
7080,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,16-08-2020,negative,0
7099,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,disgust,15-07-2020,negative,0
7101,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,disgust,14-03-2021,negative,0
7114,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,disgust,08-09-2020,negative,0
7115,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,disgust,17-02-2021,negative,0
7116,b814490f-ff17-4f98-8fb0-cade9c2d8e61,disgust,28-11-2020,negative,0
7119,b814490f-ff17-4f98-8fb0-cade9c2d8e61,disgust,04-11-2020,negative,0
7123,b814490f-ff17-4f98-8fb0-cade9c2d8e61,disgust,10-03-2021,negative,0
7151,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,31-01-2021,negative,0
7165,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,30-07-2020,negative,0
7168,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,02-05-2021,negative,0
7171,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,12-08-2020,negative,0
7176,5163acf9-9bde-4f09-81e2-d8711e774360,disgust,13-10-2020,negative,0
7192,802a8533-3051-4e2c-ad30-7751ece5d514,disgust,27-08-2020,negative,0
7229,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,05-07-2020,negative,0
7240,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,07-05-2021,negative,0
7253,636e6499-b670-4cd4-a829-2c4c9e07db2a,disgust,31-12-2020,negative,0
7290,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,04-06-2021,negative,0
7326,9ec9b340-df2d-472f-9a7f-80b4790788e6,disgust,03-08-2020,negative,0
7340,5c38166c-8305-4227-ad54-bad36df2a57a,disgust,04-06-2021,negative,0
7371,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,10-08-2020,negative,0
7374,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,02-08-2020,negative,0
7377,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,08-11-2020,negative,0
7388,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,31-01-2021,negative,0
7402,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,21-12-2020,negative,0
7417,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,disgust,15-05-2021,negative,0
7457,05805658-8744-4cc4-825d-cbfed0ecea7c,disgust,05-10-2020,negative,0
7511,6fc7f722-0a93-4420-8376-09d6536ecef8,disgust,24-01-2021,negative,0
7557,e611ee64-7ada-428d-aa37-94c8c0782a91,disgust,19-06-2020,negative,0
7569,e611ee64-7ada-428d-aa37-94c8c0782a91,disgust,07-08-2020,negative,0
7583,e611ee64-7ada-428d-aa37-94c8c0782a91,disgust,09-02-2021,negative,0
7602,e96d9fcb-b5be-4382-b809-6315dbe6f89a,disgust,24-01-2021,negative,0
7613,e96d9fcb-b5be-4382-b809-6315dbe6f89a,disgust,30-10-2020,negative,0
7618,a7a7c909-15cb-4719-835b-cc9f835feb50,disgust,13-07-2020,negative,0
7675,760e026f-8373-4aa4-acb5-03eb102fc733,disgust,08-12-2020,negative,0
7683,760e026f-8373-4aa4-acb5-03eb102fc733,disgust,15-02-2021,negative,0
7698,5c7fa152-9628-471d-b715-84e15c4b5d38,disgust,25-06-2020,negative,0
7736,d03efe68-5986-48c4-8767-93b8f5881004,disgust,16-04-2021,negative,0
7741,d03efe68-5986-48c4-8767-93b8f5881004,disgust,12-08-2020,negative,0
7756,d03efe68-5986-48c4-8767-93b8f5881004,disgust,08-08-2020,negative,0
7803,4bdd31e0-2f59-4262-bcbe-546678a3d203,disgust,05-04-2021,negative,0
7808,4bdd31e0-2f59-4262-bcbe-546678a3d203,disgust,03-06-2021,negative,0
7815,4bdd31e0-2f59-4262-bcbe-546678a3d203,disgust,24-06-2020,negative,0
7821,11b96207-c1c5-4083-948d-2942684aae0d,disgust,18-04-2021,negative,0
7824,11b96207-c1c5-4083-948d-2942684aae0d,disgust,11-01-2021,negative,0
7828,11b96207-c1c5-4083-948d-2942684aae0d,disgust,25-12-2020,negative,0
7854,11b96207-c1c5-4083-948d-2942684aae0d,disgust,07-03-2021,negative,0
7866,51a26a10-6973-4882-aa88-98b53978ce01,disgust,05-08-2020,negative,0
7894,51a26a10-6973-4882-aa88-98b53978ce01,disgust,12-02-2021,negative,0
7899,51a26a10-6973-4882-aa88-98b53978ce01,disgust,02-04-2021,negative,0
7905,51a26a10-6973-4882-aa88-98b53978ce01,disgust,08-03-2021,negative,0
7953,4898f7e1-1431-4e9c-a444-dbea02d58f85,disgust,01-11-2020,negative,0
7960,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,21-10-2020,negative,0
7976,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,10-11-2020,negative,0
7978,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,01-04-2021,negative,0
7979,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,31-05-2021,negative,0
8001,42afb980-6f27-40d3-962e-bff8eada090f,disgust,04-09-2020,negative,0
8014,42afb980-6f27-40d3-962e-bff8eada090f,disgust,14-01-2021,negative,0
8015,42afb980-6f27-40d3-962e-bff8eada090f,disgust,04-02-2021,negative,0
8029,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,27-03-2021,negative,0
8033,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,22-08-2020,negative,0
8075,581634a6-14c7-4c0a-8c7f-34238e58cf6a,disgust,14-08-2020,negative,0
8082,581634a6-14c7-4c0a-8c7f-34238e58cf6a,disgust,25-03-2021,negative,0
8099,581634a6-14c7-4c0a-8c7f-34238e58cf6a,disgust,04-08-2020,negative,0
8117,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,14-11-2020,negative,0
8127,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,19-07-2020,negative,0
8145,c63235b6-aad7-42ff-96ba-978e47a6c5fc,disgust,12-02-2021,negative,0
8152,c63235b6-aad7-42ff-96ba-978e47a6c5fc,disgust,11-10-2020,negative,0
8171,85e013ce-3474-4c9a-a4ea-7b726a29baae,disgust,17-07-2020,negative,0
8191,cb14a57b-9a8e-4694-9516-5a7d2ec41438,disgust,01-04-2021,negative,0
8225,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,20-07-2020,negative,0
8233,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,11-05-2021,negative,0
8236,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,18-04-2021,negative,0
8244,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,03-12-2020,negative,0
8257,26ea4466-0d88-482a-afab-e502beb4a316,disgust,26-11-2020,negative,0
8260,26ea4466-0d88-482a-afab-e502beb4a316,disgust,16-08-2020,negative,0
8264,26ea4466-0d88-482a-afab-e502beb4a316,disgust,25-10-2020,negative,0
8286,26ea4466-0d88-482a-afab-e502beb4a316,disgust,19-07-2020,negative,0
8292,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,13-06-2021,negative,0
8372,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,disgust,30-04-2021,negative,0
8389,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,20-02-2021,negative,0
8396,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,22-10-2020,negative,0
8401,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,03-09-2020,negative,0
8406,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,21-07-2020,negative,0
8410,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,21-04-2021,negative,0
8411,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,28-10-2020,negative,0
8416,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,05-01-2021,negative,0
8423,b90bb1f2-9dbf-4802-a0e2-103dac50d272,disgust,26-03-2021,negative,0
8428,b90bb1f2-9dbf-4802-a0e2-103dac50d272,disgust,16-10-2020,negative,0
8445,b90bb1f2-9dbf-4802-a0e2-103dac50d272,disgust,01-01-2021,negative,0
8460,4b582733-141e-488f-8d02-3c4b149815a5,disgust,25-06-2020,negative,0
8492,4e659bd8-44b6-41a3-893c-c528474a29c9,disgust,12-01-2021,negative,0
8503,8866b759-c55c-4fd3-9753-8a69265c481e,disgust,23-07-2020,negative,0
8539,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,31-10-2020,negative,0
8563,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,03-01-2021,negative,0
8565,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,01-05-2021,negative,0
8573,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,15-10-2020,negative,0
8583,3ce1063a-2277-4285-97b0-9bd53a941cd7,disgust,27-09-2020,negative,0
8584,3ce1063a-2277-4285-97b0-9bd53a941cd7,disgust,27-11-2020,negative,0
8628,2d10f5b0-c590-429f-8b68-52c239617d26,disgust,20-02-2021,negative,0
8641,2d10f5b0-c590-429f-8b68-52c239617d26,disgust,15-01-2021,negative,0
8656,cb0bd265-610e-4d5f-bc00-1732f58562dc,disgust,20-04-2021,negative,0
8661,cb0bd265-610e-4d5f-bc00-1732f58562dc,disgust,02-01-2021,negative,0
8664,cb0bd265-610e-4d5f-bc00-1732f58562dc,disgust,01-03-2021,negative,0
8676,b2344491-76af-4b2c-b569-e9af85298b30,disgust,31-03-2021,negative,0
8687,b2344491-76af-4b2c-b569-e9af85298b30,disgust,26-08-2020,negative,0
8710,178f85a7-c2d1-4127-94d2-30adf96ae7fd,disgust,24-10-2020,negative,0
8716,178f85a7-c2d1-4127-94d2-30adf96ae7fd,disgust,24-05-2021,negative,0
8741,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,10-12-2020,negative,0
8782,16fb5dcb-4349-4831-acf2-8c116ad7dae5,disgust,12-03-2021,negative,0
8792,16fb5dcb-4349-4831-acf2-8c116ad7dae5,disgust,02-11-2020,negative,0
8803,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,disgust,16-04-2021,negative,0
8809,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,disgust,13-01-2021,negative,0
8821,e4827a5c-c604-4aad-b7ed-b396b3601b74,disgust,18-06-2020,negative,0
8828,e4827a5c-c604-4aad-b7ed-b396b3601b74,disgust,03-03-2021,negative,0
8844,abecd821-ad3d-43b0-a550-aadd9d267072,disgust,18-10-2020,negative,0
8871,0289b7bc-bc95-4f1d-83fe-9ca662194158,disgust,24-09-2020,negative,0
8875,0289b7bc-bc95-4f1d-83fe-9ca662194158,disgust,14-12-2020,negative,0
8883,0289b7bc-bc95-4f1d-83fe-9ca662194158,disgust,30-03-2021,negative,0
8891,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,29-08-2020,negative,0
8915,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,28-10-2020,negative,0
8942,03e51c25-cba9-471b-b627-f15550b83fca,disgust,12-02-2021,negative,0
8954,03e51c25-cba9-471b-b627-f15550b83fca,disgust,11-01-2021,negative,0
9030,71246f1e-0b64-4922-a6ae-c86c446837be,disgust,05-09-2020,negative,0
9053,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,22-10-2020,negative,0
9056,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,15-05-2021,negative,0
9065,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,05-09-2020,negative,0
9091,31d142d9-4557-4613-bce5-cfe63cd0a3cf,disgust,20-09-2020,negative,0
9139,447954af-c2c0-4546-881c-3ba1cb104209,disgust,01-12-2020,negative,0
9179,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,29-11-2020,negative,0
9181,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,23-12-2020,negative,0
9198,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,17-10-2020,negative,0
9201,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,18-12-2020,negative,0
9210,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,10-06-2021,negative,0
9221,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,20-04-2021,negative,0
9244,0c042b6c-725e-4591-a666-cf32c5ec7cc8,disgust,27-03-2021,negative,0
9253,0c042b6c-725e-4591-a666-cf32c5ec7cc8,disgust,20-01-2021,negative,0
9262,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,01-11-2020,negative,0
9290,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,25-02-2021,negative,0
9304,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,06-03-2021,negative,0
9323,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,10-12-2020,negative,0
9324,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,11-08-2020,negative,0
9351,7e2e14e2-79eb-41d0-8d5f-eba20460f049,disgust,27-08-2020,negative,0
9359,7e2e14e2-79eb-41d0-8d5f-eba20460f049,disgust,05-04-2021,negative,0
9363,7e2e14e2-79eb-41d0-8d5f-eba20460f049,disgust,04-01-2021,negative,0
9366,34cb120b-853b-4788-8978-a3544449136b,disgust,29-04-2021,negative,0
9382,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,disgust,21-08-2020,negative,0
9400,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,24-02-2021,negative,0
9408,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,08-12-2020,negative,0
9437,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,17-06-2021,negative,0
9441,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,23-06-2020,negative,0
9479,f2143553-d9cd-4d8d-8276-98557a0054af,disgust,14-05-2021,negative,0
9488,f2143553-d9cd-4d8d-8276-98557a0054af,disgust,01-08-2020,negative,0
9493,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,disgust,25-08-2020,negative,0
9499,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,disgust,25-08-2020,negative,0
9510,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,17-03-2021,negative,0
9519,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,18-06-2021,negative,0
9523,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,29-09-2020,negative,0
9529,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,09-10-2020,negative,0
9530,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,30-06-2020,negative,0
9535,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,18-07-2020,negative,0
9545,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,09-02-2021,negative,0
9567,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,18-07-2020,negative,0
9585,972b6e82-421f-43f6-905c-2168933de18f,disgust,20-11-2020,negative,0
9588,972b6e82-421f-43f6-905c-2168933de18f,disgust,23-10-2020,negative,0
9589,972b6e82-421f-43f6-905c-2168933de18f,disgust,01-12-2020,negative,0
9591,972b6e82-421f-43f6-905c-2168933de18f,disgust,18-02-2021,negative,0
9593,972b6e82-421f-43f6-905c-2168933de18f,disgust,08-05-2021,negative,0
9630,f6c9e663-620c-4d18-9494-7eea83fbf4b7,disgust,18-11-2020,negative,0
9647,78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,25-11-2020,negative,0
9649,78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,20-08-2020,negative,0
9670,78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,14-06-2021,negative,0
9679,d75016e9-9817-47e7-a2f9-dbfae392d3d6,disgust,26-08-2020,negative,0
9681,d75016e9-9817-47e7-a2f9-dbfae392d3d6,disgust,29-07-2020,negative,0
9689,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,24-10-2020,negative,0
9707,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,29-12-2020,negative,0
9716,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,17-05-2021,negative,0
9758,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,20-02-2021,negative,0
9763,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,25-03-2021,negative,0
9770,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,04-11-2020,negative,0
9773,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,30-09-2020,negative,0
9789,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,27-08-2020,negative,0
9820,501b2f88-999b-4ad9-b2f5-4b9c36a31259,disgust,29-06-2020,negative,0
9826,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,21-12-2020,negative,0
9849,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,04-06-2021,negative,0
9896,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,12-05-2021,negative,0
